#
#  CIJET_MassBin-4200-8000_CT10nlo_10000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.29020e-04      7.94274e-07        0.150      40
   2.0        3.0      2.69337e-04      4.66508e-07        0.173      43
   3.0        4.0      1.62830e-04      3.99127e-07        0.245      43
   4.0        5.0      1.08463e-04      2.66927e-07        0.246       8
   5.0        6.0      7.67325e-05      3.58206e-07        0.467      12
   6.0        7.0      5.72554e-05      2.05370e-07        0.359      13
   7.0        8.0      4.41554e-05      1.80675e-07        0.409      13
   8.0        9.0      3.50046e-05      1.69293e-07        0.484      13
   9.0       10.0      2.85967e-05      2.52886e-07        0.884      12
  10.0       12.0      2.18096e-05      1.46763e-07        0.673      13
  12.0       14.0      1.61381e-05      9.86268e-08        0.611      13
  14.0       16.0      1.26438e-05      1.34956e-07        1.067      13
