#
#  CIJET_MassBin-3000-3600_CT10nlo_10000_AA+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.72450e-03      8.56349e-06        0.230      16
   2.0        3.0      1.76294e-03      7.46399e-06        0.423      36
   3.0        4.0      9.61679e-04      7.66428e-06        0.797      43
   4.0        5.0      5.64533e-04      5.84533e-06        1.035      12
   5.0        6.0      3.47331e-04      4.93919e-06        1.422      13
   6.0        7.0      2.17431e-04      5.70137e-06        2.622      13
   7.0        8.0      1.41392e-04      4.36071e-06        3.084      13
   8.0        9.0      8.84585e-05      5.42437e-06        6.132      13
   9.0       10.0      5.23038e-05      3.79040e-06        7.247      13
  10.0       12.0      2.83231e-05      2.83923e-06       10.024      13
  12.0       14.0      8.37488e-06      2.91274e-06       34.780      13
  14.0       16.0     -1.51418e-06      2.77994e-06      183.594      13
