#
#  CIJET_MassBin-4200-8000_cteq66_20000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  20000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.29895e-04      1.13114e-07        0.087      40
   2.0        3.0      7.01188e-05      7.02448e-08        0.100      43
   3.0        4.0      4.54460e-05      6.05585e-08        0.133      43
   4.0        5.0      3.23925e-05      3.10530e-08        0.096       8
   5.0        6.0      2.44050e-05      5.26567e-08        0.216      12
   6.0        7.0      1.91546e-05      4.84106e-08        0.253      13
   7.0        8.0      1.54669e-05      4.98973e-08        0.323      13
   8.0        9.0      1.27592e-05      3.81797e-08        0.299      13
   9.0       10.0      1.06658e-05      3.55370e-08        0.333      12
  10.0       12.0      8.48308e-06      2.93356e-08        0.346      13
  12.0       14.0      6.36231e-06      2.56268e-08        0.403      13
  14.0       16.0      4.90027e-06      3.43551e-08        0.701      13
