#
#  cidijet_DijetChi_DILHC_2012_Lambda-14000._MassBin-3600.-4200._Order-0_xmu-1._0020.dat
#
#  Lambda=14000 GeV   cteq6ll   LO
#  mass=[ 3600.00, 4200.00 ] GeV
#   chid  chiu  xsec(pb)    error(pb)
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -7.68600e-05      1.36900e-08        0.018       1
   2.0        3.0     -8.70600e-05      1.58500e-08        0.018       1
   3.0        4.0     -9.06700e-05      1.52500e-08        0.017       1
   4.0        5.0     -8.88000e-05      1.69000e-08        0.019       1
   5.0        6.0     -8.49500e-05      1.32500e-08        0.016       1
   6.0        7.0     -8.05700e-05      2.21100e-08        0.027       1
   7.0        8.0     -7.62700e-05      1.61900e-08        0.021       1
   8.0        9.0     -7.21300e-05      1.00600e-08        0.014       1
   9.0       10.0     -6.84600e-05      1.25400e-08        0.018       1
  10.0       12.0     -6.35000e-05      1.04450e-08        0.016       1
  12.0       14.0     -5.78000e-05      1.61650e-08        0.028       1
  14.0       16.0     -5.31000e-05      1.38950e-08        0.026       1
