#
#  CIJET_MassBin-4200-8000_cteq6ll_9000_RR-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.06730e-03      5.63869e-07        0.053      40
   2.0        3.0      5.72905e-04      2.38999e-07        0.042      43
   3.0        4.0      3.73165e-04      2.12562e-07        0.057      43
   4.0        5.0      2.69500e-04      7.55929e-08        0.028       8
   5.0        6.0      2.07592e-04      1.92865e-07        0.093      12
   6.0        7.0      1.67331e-04      7.51068e-08        0.045      13
   7.0        8.0      1.39346e-04      9.67418e-08        0.069      13
   8.0        9.0      1.18846e-04      6.60225e-08        0.056      13
   9.0       10.0      1.03400e-04      7.38549e-08        0.071      12
  10.0       12.0      8.65154e-05      6.25320e-08        0.072      13
  12.0       14.0      7.06038e-05      4.77037e-08        0.068      13
  14.0       16.0      5.95423e-05      4.49359e-08        0.075      13
