#
#  cidijet_DijetChi_DILHC_2012_Lambda-12000._MassBin-4200.-8000._Order-1_xmu-1._0062.dat
#
#  Lambda=12000 GeV   cteq66   NLO
#  mass=[ 4200.00, 8000.00 ] GeV
#   chid  chiu  xsec(pb)    error(pb)
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.91000e-05      1.73600e-07        0.354       1
   2.0        3.0      1.85600e-05      9.88200e-08        0.532       1
   3.0        4.0      6.83900e-06      5.20100e-08        0.760       1
   4.0        5.0      1.67600e-06      3.70900e-08        2.213       1
   5.0        6.0     -8.42200e-07      3.94300e-08        4.682       1
   6.0        7.0     -2.07100e-06      4.85100e-08        2.342       1
   7.0        8.0     -2.63300e-06      5.78300e-08        2.196       1
   8.0        9.0     -2.99300e-06      6.67500e-08        2.230       1
   9.0       10.0     -3.03600e-06      7.34700e-08        2.420       1
  10.0       12.0     -3.04850e-06      5.98000e-08        1.962       1
  12.0       14.0     -2.87700e-06      6.52000e-08        2.266       1
  14.0       16.0     -2.56200e-06      7.12500e-08        2.781       1
