#
#  CIJET_MassBin-3000-3600_cteq6ll_11000_VV-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.70975e-02      4.47214e-06        0.026      16
   2.0        3.0      9.52511e-03      2.77517e-06        0.029      36
   3.0        4.0      6.43347e-03      2.54810e-06        0.040      43
   4.0        5.0      4.79117e-03      1.26730e-06        0.026      12
   5.0        6.0      3.78592e-03      7.59555e-07        0.020      13
   6.0        7.0      3.11592e-03      2.13937e-06        0.069      13
   7.0        8.0      2.64131e-03      1.75046e-06        0.066      13
   8.0        9.0      2.28908e-03      1.03775e-06        0.045      13
   9.0       10.0      2.01808e-03      1.25576e-06        0.062      13
  10.0       12.0      1.71808e-03      1.07715e-06        0.063      13
  12.0       14.0      1.42912e-03      7.11625e-07        0.050      13
  14.0       16.0      1.22412e-03      1.08309e-06        0.088      13
