#
#  CIJET_MassBin-3600-4200_cteq66_14000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.94860e-04      1.37375e-07        0.070      40
   2.0        3.0      1.13553e-04      1.80408e-07        0.159      43
   3.0        4.0      7.76951e-05      1.80362e-07        0.232      43
   4.0        5.0      5.71592e-05      1.67737e-07        0.293      12
   5.0        6.0      4.40833e-05      1.63169e-07        0.370      12
   6.0        7.0      3.50862e-05      1.46489e-07        0.418      13
   7.0        8.0      2.87046e-05      1.09591e-07        0.382      13
   8.0        9.0      2.40077e-05      1.32423e-07        0.552      13
   9.0       10.0      2.03877e-05      1.42721e-07        0.700      13
  10.0       12.0      1.65438e-05      7.82931e-08        0.473      13
  12.0       14.0      1.27365e-05      1.08616e-07        0.853      13
  14.0       16.0      1.02738e-05      8.89558e-08        0.866      13
