#
#  CIJET_MassBin-4200-8000_CT10nlo_18000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  18000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.74695e-04      1.43133e-07        0.082      40
   2.0        3.0      9.39056e-05      9.42464e-08        0.100      43
   3.0        4.0      6.05742e-05      8.12472e-08        0.134      43
   4.0        5.0      4.29825e-05      4.33425e-08        0.101       8
   5.0        6.0      3.22525e-05      6.73019e-08        0.209      12
   6.0        7.0      2.52300e-05      6.23164e-08        0.247      13
   7.0        8.0      2.03038e-05      6.52608e-08        0.321      13
   8.0        9.0      1.67008e-05      4.95751e-08        0.297      13
   9.0       10.0      1.39267e-05      4.16333e-08        0.299      12
  10.0       12.0      1.10404e-05      3.60822e-08        0.327      13
  12.0       14.0      8.24346e-06      3.29384e-08        0.400      13
  14.0       16.0      6.32769e-06      4.32828e-08        0.684      13
