#
#  CIJET_MassBin-3000-3600_cteq66_6000_AA+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.97956e-02      4.83003e-05        0.081      16
   2.0        3.0      3.06869e-02      4.60943e-05        0.150      36
   3.0        4.0      1.87184e-02      3.86640e-05        0.207      43
   4.0        5.0      1.25525e-02      2.63283e-05        0.210      12
   5.0        6.0      8.94677e-03      2.44068e-05        0.273      13
   6.0        7.0      6.65862e-03      2.34291e-05        0.352      13
   7.0        8.0      5.14223e-03      1.57700e-05        0.307      13
   8.0        9.0      4.06000e-03      1.74547e-05        0.430      13
   9.0       10.0      3.27523e-03      1.48220e-05        0.453      13
  10.0       12.0      2.48781e-03      9.83730e-06        0.395      13
  12.0       14.0      1.78177e-03      9.98669e-06        0.560      13
  14.0       16.0      1.32731e-03      8.43489e-06        0.635      13
