#
#  CIJET_MassBin-3000-3600_cteq66_15000_AA+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -6.86944e-04      2.41605e-06        0.352      16
   2.0        3.0     -4.27914e-04      2.65052e-06        0.619      36
   3.0        4.0     -3.18458e-04      2.76881e-06        0.869      43
   4.0        5.0     -2.53608e-04      2.36968e-06        0.934      12
   5.0        6.0     -2.07923e-04      1.80885e-06        0.870      13
   6.0        7.0     -1.74492e-04      2.51577e-06        1.442      13
   7.0        8.0     -1.46946e-04      2.02304e-06        1.377      13
   8.0        9.0     -1.26646e-04      2.33546e-06        1.844      13
   9.0       10.0     -1.10838e-04      1.64547e-06        1.485      13
  10.0       12.0     -8.81769e-05      1.21974e-06        1.383      13
  12.0       14.0     -6.72269e-05      1.22247e-06        1.818      13
  14.0       16.0     -5.22846e-05      1.27922e-06        2.447      13
