#
#  CIJET_MassBin-3000-3600_cteq66_5000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.88206e-01      1.12361e-04        0.060      16
   2.0        3.0      9.96203e-02      1.03991e-04        0.104      36
   3.0        4.0      6.31309e-02      7.59954e-05        0.120      43
   4.0        5.0      4.40367e-02      4.96045e-05        0.113      12
   5.0        6.0      3.26123e-02      4.22599e-05        0.130      13
   6.0        7.0      2.52054e-02      5.65119e-05        0.224      13
   7.0        8.0      2.01208e-02      4.71631e-05        0.234      13
   8.0        9.0      1.64562e-02      2.87340e-05        0.175      13
   9.0       10.0      1.37500e-02      2.97209e-05        0.216      13
  10.0       12.0      1.08288e-02      2.07318e-05        0.191      13
  12.0       14.0      8.16308e-03      1.61424e-05        0.198      13
  14.0       16.0      6.38423e-03      2.14909e-05        0.337      13
