#
#  CIJET_MassBin-3000-3600_cteq66_14000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.43169e-04      5.08224e-07        0.068      16
   2.0        3.0      4.30650e-04      6.12955e-07        0.142      36
   3.0        4.0      2.94851e-04      6.89849e-07        0.234      43
   4.0        5.0      2.17833e-04      4.51932e-07        0.207      12
   5.0        6.0      1.69223e-04      5.23058e-07        0.309      13
   6.0        7.0      1.35715e-04      6.65640e-07        0.490      13
   7.0        8.0      1.12223e-04      7.11985e-07        0.634      13
   8.0        9.0      9.46323e-05      6.65972e-07        0.704      13
   9.0       10.0      8.10000e-05      6.16414e-07        0.761      13
  10.0       12.0      6.68308e-05      5.26204e-07        0.787      13
  12.0       14.0      5.28885e-05      2.77754e-07        0.525      13
  14.0       16.0      4.32481e-05      8.72151e-07        2.017      13
