#
#  CIJET_MassBin-3600-4200_cteq66_15000_LL-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.18505e-04      3.57305e-07        0.069      40
   2.0        3.0      2.75733e-04      3.56385e-07        0.129      43
   3.0        4.0      1.76426e-04      3.64556e-07        0.207      43
   4.0        5.0      1.24525e-04      1.42223e-07        0.114      12
   5.0        6.0      9.33467e-05      1.39697e-07        0.150      12
   6.0        7.0      7.30077e-05      1.99923e-07        0.274      13
   7.0        8.0      5.88315e-05      2.57806e-07        0.438      13
   8.0        9.0      4.84069e-05      1.83411e-07        0.379      13
   9.0       10.0      4.05331e-05      2.90356e-07        0.716      13
  10.0       12.0      3.20931e-05      1.43390e-07        0.447      13
  12.0       14.0      2.39527e-05      1.32203e-07        0.552      13
  14.0       16.0      1.86535e-05      1.10593e-07        0.593      13
