#
#  CIJET_MassBin-3000-3600_cteq66_7000_VV+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.85063e-02      2.60448e-05        0.091      16
   2.0        3.0      1.45744e-02      2.53484e-05        0.174      36
   3.0        4.0      8.83856e-03      2.25286e-05        0.255      43
   4.0        5.0      5.88717e-03      1.63476e-05        0.278      12
   5.0        6.0      4.16738e-03      1.51522e-05        0.364      13
   6.0        7.0      3.08338e-03      1.36048e-05        0.441      13
   7.0        8.0      2.36862e-03      1.28617e-05        0.543      13
   8.0        9.0      1.85946e-03      1.18224e-05        0.636      13
   9.0       10.0      1.49331e-03      1.05308e-05        0.705      13
  10.0       12.0      1.12954e-03      5.73172e-06        0.507      13
  12.0       14.0      8.07654e-04      7.14255e-06        0.884      13
  14.0       16.0      6.02077e-04      7.83381e-06        1.301      13
