#
#  CIJET_MassBin-4200-8000_CT10nlo_20000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  20000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.28805e-04      1.03651e-07        0.080      40
   2.0        3.0      6.94040e-05      7.22476e-08        0.104      43
   3.0        4.0      4.48886e-05      6.18593e-08        0.138      43
   4.0        5.0      3.19288e-05      3.31393e-08        0.104       8
   5.0        6.0      2.40067e-05      5.38235e-08        0.224      12
   6.0        7.0      1.88085e-05      4.84503e-08        0.258      13
   7.0        8.0      1.51554e-05      5.22199e-08        0.345      13
   8.0        9.0      1.24808e-05      3.90430e-08        0.313      13
   9.0       10.0      1.04117e-05      3.40677e-08        0.327      12
  10.0       12.0      8.26077e-06      2.94990e-08        0.357      13
  12.0       14.0      6.16808e-06      2.57017e-08        0.417      13
  14.0       16.0      4.72888e-06      3.44046e-08        0.728      13
