#
#  CIJET_MassBin-3600-4200_cteq66_12000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  12000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.15630e-04      2.45158e-07        0.078      40
   2.0        3.0      1.88230e-04      2.53109e-07        0.134      43
   3.0        4.0      1.30498e-04      2.61396e-07        0.200      43
   4.0        5.0      9.64692e-05      1.75730e-07        0.182      12
   5.0        6.0      7.43875e-05      1.41879e-07        0.191      12
   6.0        7.0      5.91454e-05      1.93331e-07        0.327      13
   7.0        8.0      4.82146e-05      1.45064e-07        0.301      13
   8.0        9.0      3.99915e-05      1.93082e-07        0.483      13
   9.0       10.0      3.38269e-05      2.16617e-07        0.640      13
  10.0       12.0      2.69427e-05      8.85677e-08        0.329      13
  12.0       14.0      2.06623e-05      1.45425e-07        0.704      13
  14.0       16.0      1.62331e-05      1.24842e-07        0.769      13
