#
#  CIJET_MassBin-3000-3600_cteq66_9000_RR-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.45687e-03      5.79511e-06        0.061      16
   2.0        3.0      4.96539e-03      5.68847e-06        0.115      36
   3.0        4.0      3.13791e-03      4.56077e-06        0.145      43
   4.0        5.0      2.19367e-03      3.93893e-06        0.180      12
   5.0        6.0      1.63115e-03      2.51151e-06        0.154      13
   6.0        7.0      1.26638e-03      4.42603e-06        0.350      13
   7.0        8.0      1.01462e-03      3.61798e-06        0.357      13
   8.0        9.0      8.33908e-04      3.03712e-06        0.364      13
   9.0       10.0      7.00354e-04      2.48818e-06        0.355      13
  10.0       12.0      5.52115e-04      2.04281e-06        0.370      13
  12.0       14.0      4.16900e-04      1.74380e-06        0.418      13
  14.0       16.0      3.26142e-04      2.05334e-06        0.630      13
