#
#  CIJET_MassBin-3600-4200_cteq66_13000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.58042e-04      1.83816e-07        0.071      40
   2.0        3.0      1.50300e-04      2.45919e-07        0.164      43
   3.0        4.0      1.02688e-04      2.34225e-07        0.228      43
   4.0        5.0      7.53800e-05      2.03693e-07        0.270      12
   5.0        6.0      5.79892e-05      1.98470e-07        0.342      12
   6.0        7.0      4.60346e-05      1.71543e-07        0.373      13
   7.0        8.0      3.75562e-05      1.33388e-07        0.355      13
   8.0        9.0      3.13108e-05      1.55642e-07        0.497      13
   9.0       10.0      2.65162e-05      1.65204e-07        0.623      13
  10.0       12.0      2.14127e-05      9.22771e-08        0.431      13
  12.0       14.0      1.63938e-05      1.28146e-07        0.782      13
  14.0       16.0      1.31365e-05      1.04411e-07        0.795      13
