#
#  CIJET_MassBin-4200-8000_cteq66_8000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.64540e-04      3.95358e-07        0.085      40
   2.0        3.0      2.75040e-04      3.79310e-07        0.138      43
   3.0        4.0      1.89651e-04      2.69366e-07        0.142      43
   4.0        5.0      1.39925e-04      2.05287e-07        0.147       8
   5.0        6.0      1.07508e-04      1.31137e-07        0.122      12
   6.0        7.0      8.53838e-05      1.24669e-07        0.146      13
   7.0        8.0      6.94077e-05      8.12562e-08        0.117      13
   8.0        9.0      5.75738e-05      1.79283e-07        0.311      13
   9.0       10.0      4.84000e-05      2.23851e-07        0.463      12
  10.0       12.0      3.87173e-05      7.77982e-08        0.201      13
  12.0       14.0      2.94262e-05      6.66819e-08        0.227      13
  14.0       16.0      2.30623e-05      9.04990e-08        0.392      13
