#
#  CIJET_MassBin-3000-3600_cteq66_7000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.45044e-02      2.96578e-05        0.054      16
   2.0        3.0      2.90164e-02      2.98714e-05        0.103      36
   3.0        4.0      1.85100e-02      2.23607e-05        0.121      43
   4.0        5.0      1.29933e-02      1.72328e-05        0.133      12
   5.0        6.0      9.67638e-03      1.20937e-05        0.125      13
   6.0        7.0      7.51608e-03      1.94270e-05        0.258      13
   7.0        8.0      6.02346e-03      1.59249e-05        0.264      13
   8.0        9.0      4.94569e-03      1.15498e-05        0.234      13
   9.0       10.0      4.14792e-03      1.03558e-05        0.250      13
  10.0       12.0      3.27454e-03      7.33843e-06        0.224      13
  12.0       14.0      2.47654e-03      6.37855e-06        0.258      13
  14.0       16.0      1.94131e-03      8.16634e-06        0.421      13
