#
#  CIJET_MassBin-3000-3600_cteq6ll_19000_VV-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  19000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.56100e-03      8.94427e-07        0.025      16
   2.0        3.0      2.05811e-03      6.66667e-07        0.032      36
   3.0        4.0      1.44572e-03      5.48833e-07        0.038      43
   4.0        5.0      1.11500e-03      2.77494e-11        0.000      12
   5.0        6.0      9.07977e-04      2.20431e-07        0.024      13
   6.0        7.0      7.67008e-04      5.49942e-07        0.072      13
   7.0        8.0      6.64962e-04      5.05863e-07        0.076      13
   8.0        9.0      5.87846e-04      3.12558e-07        0.053      13
   9.0       10.0      5.27269e-04      4.00800e-07        0.076      13
  10.0       12.0      4.58700e-04      3.25960e-07        0.071      13
  12.0       14.0      3.91012e-04      2.41656e-07        0.062      13
  14.0       16.0      3.41654e-04      3.57341e-07        0.105      13
