#
#  CIJET_MassBin-4200-8000_cteq66_5000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.51710e-02      1.46410e-05        0.097      40
   2.0        3.0      7.99735e-03      7.04369e-06        0.088      43
   3.0        4.0      5.04630e-03      6.36035e-06        0.126      43
   4.0        5.0      3.50850e-03      4.07080e-06        0.116       8
   5.0        6.0      2.58650e-03      4.18873e-06        0.162      12
   6.0        7.0      1.99715e-03      2.82389e-06        0.141      13
   7.0        8.0      1.59031e-03      1.79743e-06        0.113      13
   8.0        9.0      1.29708e-03      2.13937e-06        0.165      13
   9.0       10.0      1.07917e-03      1.89896e-06        0.176      12
  10.0       12.0      8.49038e-04      1.60028e-06        0.188      13
  12.0       14.0      6.37269e-04      1.03311e-06        0.162      13
  14.0       16.0      4.96619e-04      1.38948e-06        0.280      13
