#
#  CIJET_MassBin-3000-3600_cteq6ll_18000_AA-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  18000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.10669e-03      1.13835e-06        0.028      16
   2.0        3.0      2.36603e-03      8.10154e-07        0.034      36
   3.0        4.0      1.65642e-03      7.63219e-07        0.046      43
   4.0        5.0      1.27367e-03      4.92366e-07        0.039      12
   5.0        6.0      1.03500e-03      2.91038e-11        0.000      13
   6.0        7.0      8.72369e-04      6.14254e-07        0.070      13
   7.0        8.0      7.55031e-04      5.66252e-07        0.075      13
   8.0        9.0      6.66477e-04      3.39494e-07        0.051      13
   9.0       10.0      5.97054e-04      4.35154e-07        0.073      13
  10.0       12.0      5.18577e-04      4.00320e-07        0.077      13
  12.0       14.0      4.41312e-04      2.62324e-07        0.059      13
  14.0       16.0      3.85073e-04      4.11104e-07        0.107      13
