#
#  CIJET_MassBin-4200-8000_cteq66_13000_AA+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.06638e-04      2.52868e-07        0.237      40
   2.0        3.0      5.03970e-05      1.98513e-07        0.394      43
   3.0        4.0      2.75181e-05      1.75122e-07        0.636      43
   4.0        5.0      1.63375e-05      8.87613e-08        0.543       8
   5.0        6.0      1.01370e-05      1.65771e-07        1.635      12
   6.0        7.0      6.63585e-06      1.26128e-07        1.901      13
   7.0        8.0      4.39362e-06      7.27960e-08        1.657      13
   8.0        9.0      3.01454e-06      1.07236e-07        3.557      13
   9.0       10.0      2.09017e-06      2.01426e-07        9.637      12
  10.0       12.0      1.31596e-06      7.31276e-08        5.557      13
  12.0       14.0      8.01462e-07      6.95517e-08        8.678      13
  14.0       16.0      5.96404e-07      7.48706e-08       12.554      13
