#
#  CIJET_MassBin-4200-8000_CT10nlo_7000_V-A-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.73520e-04      6.46569e-07        0.084      40
   2.0        3.0      4.61228e-04      6.32578e-07        0.137      43
   3.0        4.0      3.19707e-04      4.59500e-07        0.144      43
   4.0        5.0      2.36637e-04      3.33542e-07        0.141       8
   5.0        6.0      1.82233e-04      2.22928e-07        0.122      12
   6.0        7.0      1.44985e-04      2.19265e-07        0.151      13
   7.0        8.0      1.18046e-04      8.77058e-08        0.074      13
   8.0        9.0      9.80138e-05      2.89613e-07        0.295      13
   9.0       10.0      8.25300e-05      3.28965e-07        0.399      12
  10.0       12.0      6.60269e-05      1.18349e-07        0.179      13
  12.0       14.0      5.02654e-05      9.43942e-08        0.188      13
  14.0       16.0      3.94488e-05      1.30992e-07        0.332      13
