#
#  CIJET_MassBin-3000-3600_CT10nlo_15000_V-A+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.18994e-04      3.95759e-07        0.094      16
   2.0        3.0      2.43656e-04      4.59468e-07        0.189      36
   3.0        4.0      1.63965e-04      5.43307e-07        0.331      43
   4.0        5.0      1.17117e-04      4.50925e-07        0.385      12
   5.0        6.0      8.69231e-05      4.75016e-07        0.546      13
   6.0        7.0      6.67631e-05      5.04156e-07        0.755      13
   7.0        8.0      5.21431e-05      7.15721e-07        1.373      13
   8.0        9.0      4.14315e-05      7.85884e-07        1.897      13
   9.0       10.0      3.36369e-05      5.58232e-07        1.660      13
  10.0       12.0      2.46738e-05      4.30809e-07        1.746      13
  12.0       14.0      1.68927e-05      2.79207e-07        1.653      13
  14.0       16.0      1.17596e-05      7.97952e-07        6.786      13
