#
#  CIJET_MassBin-4200-8000_cteq66_11000_LL+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      8.92118e-05      2.28023e-07        0.256      40
   2.0        3.0      3.83093e-05      1.49513e-07        0.390      43
   3.0        4.0      1.85709e-05      1.31924e-07        0.710      43
   4.0        5.0      9.55938e-06      8.03473e-08        0.841       8
   5.0        6.0      4.90033e-06      1.26000e-07        2.571      12
   6.0        7.0      2.46808e-06      8.39667e-08        3.402      13
   7.0        8.0      1.02615e-06      5.32187e-08        5.186      13
   8.0        9.0      2.00692e-07      6.81327e-08       33.949      13
   9.0       10.0     -2.62788e-07      1.10506e-07       42.051      12
  10.0       12.0     -6.30423e-07      5.42736e-08        8.609      13
  12.0       14.0     -7.43615e-07      4.44467e-08        5.977      13
  14.0       16.0     -6.80538e-07      5.01782e-08        7.373      13
