#
#  CIJET_MassBin-3600-4200_CT10nlo_12000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  12000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.32517e-03      1.50021e-06        0.065      40
   2.0        3.0      1.24686e-03      1.28325e-06        0.103      43
   3.0        4.0      8.01463e-04      1.34978e-06        0.168      43
   4.0        5.0      5.66342e-04      4.73782e-07        0.084      12
   5.0        6.0      4.24450e-04      5.01815e-07        0.118      12
   6.0        7.0      3.31492e-04      6.52510e-07        0.197      13
   7.0        8.0      2.66823e-04      8.74789e-07        0.328      13
   8.0        9.0      2.19369e-04      6.88458e-07        0.314      13
   9.0       10.0      1.83715e-04      1.02538e-06        0.558      13
  10.0       12.0      1.45358e-04      4.64061e-07        0.319      13
  12.0       14.0      1.09038e-04      3.43483e-07        0.315      13
  14.0       16.0      8.51077e-05      3.87216e-07        0.455      13
