#
#  CIJET_MassBin-3600-4200_CT10nlo_12000_V-A-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  12000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.42160e-04      2.48895e-07        0.073      40
   2.0        3.0      1.99814e-04      3.06735e-07        0.154      43
   3.0        4.0      1.36621e-04      3.05160e-07        0.223      43
   4.0        5.0      1.00202e-04      2.53945e-07        0.253      12
   5.0        6.0      7.69742e-05      2.48978e-07        0.323      12
   6.0        7.0      6.09877e-05      2.10996e-07        0.346      13
   7.0        8.0      4.96323e-05      1.74411e-07        0.351      13
   8.0        9.0      4.12662e-05      1.89936e-07        0.460      13
   9.0       10.0      3.48546e-05      1.94148e-07        0.557      13
  10.0       12.0      2.80169e-05      1.12649e-07        0.402      13
  12.0       14.0      2.13227e-05      1.50618e-07        0.706      13
  14.0       16.0      1.69688e-05      1.23965e-07        0.731      13
