#
#  CIJET_MassBin-4200-8000_CT10nlo_9000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.69280e-03      1.57219e-06        0.093      40
   2.0        3.0      8.96481e-04      7.78661e-07        0.087      43
   3.0        4.0      5.68607e-04      7.04542e-07        0.124      43
   4.0        5.0      3.97275e-04      4.43203e-07        0.112       8
   5.0        6.0      2.94075e-04      4.61470e-07        0.157      12
   6.0        7.0      2.27662e-04      3.99037e-07        0.175      13
   7.0        8.0      1.81615e-04      3.15822e-07        0.174      13
   8.0        9.0      1.48323e-04      3.08636e-07        0.208      13
   9.0       10.0      1.23242e-04      2.02073e-07        0.164      12
  10.0       12.0      9.70231e-05      2.04751e-07        0.211      13
  12.0       14.0      7.24423e-05      1.64375e-07        0.227      13
  14.0       16.0      5.59423e-05      2.24394e-07        0.401      13
