#
#  CIJET_MassBin-3000-3600_cteq66_9000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.76044e-03      3.01040e-06        0.080      16
   2.0        3.0      2.19989e-03      2.45855e-06        0.112      36
   3.0        4.0      1.50563e-03      2.49784e-06        0.166      43
   4.0        5.0      1.10275e-03      1.91288e-06        0.173      12
   5.0        6.0      8.44415e-04      1.65924e-06        0.196      13
   6.0        7.0      6.69031e-04      1.38948e-06        0.208      13
   7.0        8.0      5.43046e-04      2.51018e-06        0.462      13
   8.0        9.0      4.49662e-04      2.76843e-06        0.616      13
   9.0       10.0      3.79469e-04      1.87989e-06        0.495      13
  10.0       12.0      3.01592e-04      1.16420e-06        0.386      13
  12.0       14.0      2.29923e-04      8.57228e-07        0.373      13
  14.0       16.0      1.81104e-04      2.26186e-06        1.249      13
