#
#  CIJET_MassBin-3600-4200_cteq66_9000_AA+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.66163e-03      4.17985e-06        0.157      40
   2.0        3.0      1.33740e-03      2.92883e-06        0.219      43
   3.0        4.0      7.94535e-04      2.71669e-06        0.342      43
   4.0        5.0      5.17867e-04      1.60303e-06        0.310      12
   5.0        6.0      3.60025e-04      1.42454e-06        0.396      12
   6.0        7.0      2.60508e-04      1.55695e-06        0.598      13
   7.0        8.0      1.95662e-04      1.49362e-06        0.763      13
   8.0        9.0      1.51415e-04      1.35391e-06        0.894      13
   9.0       10.0      1.19969e-04      1.63676e-06        1.364      13
  10.0       12.0      8.83654e-05      1.04948e-06        1.188      13
  12.0       14.0      6.17231e-05      9.16882e-07        1.485      13
  14.0       16.0      4.52996e-05      9.43019e-07        2.082      13
