#
#  CIJET_MassBin-4200-8000_cteq66_10000_RR+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.65022e-04      3.38539e-07        0.205      40
   2.0        3.0      7.49705e-05      2.05089e-07        0.274      43
   3.0        4.0      3.96505e-05      1.85176e-07        0.467      43
   4.0        5.0      2.30163e-05      1.16856e-07        0.508       8
   5.0        6.0      1.40617e-05      1.69429e-07        1.205      12
   6.0        7.0      9.07215e-06      1.08325e-07        1.194      13
   7.0        8.0      5.94954e-06      6.37333e-08        1.071      13
   8.0        9.0      3.98262e-06      8.76181e-08        2.200      13
   9.0       10.0      2.71708e-06      1.41366e-07        5.203      12
  10.0       12.0      1.54892e-06      6.94943e-08        4.487      13
  12.0       14.0      7.65500e-07      5.47053e-08        7.146      13
  14.0       16.0      4.26708e-07      6.18400e-08       14.492      13
