#
#  CIJET_MassBin-3600-4200_cteq66_18000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  18000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.00355e-04      4.49473e-07        0.064      40
   2.0        3.0      3.78695e-04      5.05660e-07        0.134      43
   3.0        4.0      2.45935e-04      4.96600e-07        0.202      43
   4.0        5.0      1.75558e-04      1.78164e-07        0.101      12
   5.0        6.0      1.32750e-04      1.97714e-07        0.149      12
   6.0        7.0      1.04554e-04      3.01705e-07        0.289      13
   7.0        8.0      8.47354e-05      3.60823e-07        0.426      13
   8.0        9.0      7.01100e-05      2.26495e-07        0.323      13
   9.0       10.0      5.89769e-05      3.74575e-07        0.635      13
  10.0       12.0      4.70400e-05      2.19393e-07        0.466      13
  12.0       14.0      3.53685e-05      2.30907e-07        0.653      13
  14.0       16.0      2.77827e-05      1.44908e-07        0.522      13
