#
#  CIJET_MassBin-4200-8000_CT10nlo_14000_AA+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      6.30810e-05      1.93878e-07        0.307      40
   2.0        3.0      2.85807e-05      1.59589e-07        0.558      43
   3.0        4.0      1.46288e-05      1.45557e-07        0.995      43
   4.0        5.0      7.98325e-06      7.02806e-08        0.880       8
   5.0        6.0      4.41525e-06      1.40911e-07        3.191      12
   6.0        7.0      2.50308e-06      1.05770e-07        4.226      13
   7.0        8.0      1.33354e-06      6.40685e-08        4.804      13
   8.0        9.0      6.79462e-07      8.98010e-08       13.217      13
   9.0       10.0      2.75767e-07      1.71922e-07       62.343      12
  10.0       12.0      7.01192e-09      6.37831e-08      909.638      13
  12.0       14.0     -7.22613e-08      5.88860e-08       81.490      13
  14.0       16.0     -2.16362e-08      6.34911e-08      293.449      13
