#
#  CIJET_MassBin-3000-3600_cteq66_14000_VV+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -6.40844e-04      2.94912e-06        0.460      16
   2.0        3.0     -4.24986e-04      3.07340e-06        0.723      36
   3.0        4.0     -3.35449e-04      3.28774e-06        0.980      43
   4.0        5.0     -2.80267e-04      2.75824e-06        0.984      12
   5.0        6.0     -2.39362e-04      2.22992e-06        0.932      13
   6.0        7.0     -2.07146e-04      2.65757e-06        1.283      13
   7.0        8.0     -1.80123e-04      2.56780e-06        1.426      13
   8.0        9.0     -1.59638e-04      2.60209e-06        1.630      13
   9.0       10.0     -1.42777e-04      2.05473e-06        1.439      13
  10.0       12.0     -1.19173e-04      1.45396e-06        1.220      13
  12.0       14.0     -9.58000e-05      1.52780e-06        1.595      13
  14.0       16.0     -7.86615e-05      1.87851e-06        2.388      13
