#
#  CIJET_MassBin-3000-3600_CT10nlo_14000_RR+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -6.07375e-04      1.77633e-06        0.292      16
   2.0        3.0     -3.79389e-04      1.53879e-06        0.406      36
   3.0        4.0     -2.80256e-04      1.62280e-06        0.579      43
   4.0        5.0     -2.20858e-04      1.32010e-06        0.598      12
   5.0        6.0     -1.79846e-04      1.09287e-06        0.608      13
   6.0        7.0     -1.50062e-04      1.37449e-06        0.916      13
   7.0        8.0     -1.26615e-04      1.13273e-06        0.895      13
   8.0        9.0     -1.09077e-04      1.28397e-06        1.177      13
   9.0       10.0     -9.53431e-05      9.43605e-07        0.990      13
  10.0       12.0     -7.74577e-05      6.58865e-07        0.851      13
  12.0       14.0     -6.04385e-05      7.32050e-07        1.211      13
  14.0       16.0     -4.83235e-05      7.21669e-07        1.493      13
