#
#  CIJET_MassBin-3000-3600_cteq66_20000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  20000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.12063e-03      1.50000e-06        0.071      16
   2.0        3.0      1.15533e-03      1.56753e-06        0.136      36
   3.0        4.0      7.57163e-04      1.52191e-06        0.201      43
   4.0        5.0      5.45508e-04      1.30277e-06        0.239      12
   5.0        6.0      4.15762e-04      9.21537e-07        0.222      13
   6.0        7.0      3.29323e-04      1.42662e-06        0.433      13
   7.0        8.0      2.68123e-04      1.26896e-06        0.473      13
   8.0        9.0      2.23615e-04      1.23143e-06        0.551      13
   9.0       10.0      1.90077e-04      9.66224e-07        0.508      13
  10.0       12.0      1.51804e-04      7.82747e-07        0.516      13
  12.0       14.0      1.16142e-04      7.15555e-07        0.616      13
  14.0       16.0      9.17769e-05      9.36219e-07        1.020      13
