#
#  CIJET_MassBin-4200-8000_cteq6ll_12000_V-A+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  12000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.13220e-04      5.16398e-08        0.046      40
   2.0        3.0      6.51335e-05      3.82276e-08        0.059      43
   3.0        4.0      4.41112e-05      2.66556e-08        0.060      43
   4.0        5.0      3.22025e-05      1.38873e-08        0.043       8
   5.0        6.0      2.46575e-05      1.81534e-08        0.074      12
   6.0        7.0      1.95377e-05      9.26809e-09        0.047      13
   7.0        8.0      1.58923e-05      7.25011e-09        0.046      13
   8.0        9.0      1.31992e-05      1.03775e-08        0.079      13
   9.0       10.0      1.11483e-05      1.46680e-08        0.132      12
  10.0       12.0      8.92769e-06      6.65062e-09        0.074      13
  12.0       14.0      6.84154e-06      6.57794e-09        0.096      13
  14.0       16.0      5.42192e-06      6.93375e-09        0.128      13
