#
#  CIJET_MassBin-4200-8000_cteq66_5000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.01655e-03      2.55152e-06        0.085      40
   2.0        3.0      1.80977e-03      2.31802e-06        0.128      43
   3.0        4.0      1.26372e-03      1.80377e-06        0.143      43
   4.0        5.0      9.41938e-04      1.43022e-06        0.152       8
   5.0        6.0      7.30783e-04      6.05780e-07        0.083      12
   6.0        7.0      5.85985e-04      8.10191e-07        0.138      13
   7.0        8.0      4.81062e-04      6.41013e-07        0.133      13
   8.0        9.0      4.02192e-04      7.86831e-07        0.196      13
   9.0       10.0      3.42267e-04      7.42641e-07        0.217      12
  10.0       12.0      2.76138e-04      5.09556e-07        0.185      13
  12.0       14.0      2.13765e-04      3.48440e-07        0.163      13
  14.0       16.0      1.71050e-04      2.66145e-07        0.156      13
