#
#  CIJET_MassBin-3000-3600_cteq6ll_5000_V-A+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.97975e-02      1.00000e-05        0.020      16
   2.0        3.0      2.81150e-02      1.10841e-05        0.039      36
   3.0        4.0      1.87451e-02      7.97976e-06        0.043      43
   4.0        5.0      1.35267e-02      4.92366e-06        0.036      12
   5.0        6.0      1.02608e-02      4.93548e-06        0.048      13
   6.0        7.0      8.07169e-03      2.56205e-06        0.032      13
   7.0        8.0      6.52585e-03      5.32050e-06        0.082      13
   8.0        9.0      5.39292e-03      4.94067e-06        0.092      13
   9.0       10.0      4.53477e-03      5.26235e-06        0.116      13
  10.0       12.0      3.61015e-03      1.90815e-06        0.053      13
  12.0       14.0      2.74738e-03      2.06311e-06        0.075      13
  14.0       16.0      2.16585e-03      2.07550e-06        0.096      13
