#
#  CIJET_MassBin-3000-3600_CT10nlo_20000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  20000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.01231e-03      1.92246e-06        0.096      16
   2.0        3.0      1.08706e-03      1.54817e-06        0.142      36
   3.0        4.0      7.04281e-04      1.47539e-06        0.209      43
   4.0        5.0      5.00758e-04      1.29927e-06        0.259      12
   5.0        6.0      3.76092e-04      9.35825e-07        0.249      13
   6.0        7.0      2.93815e-04      1.53777e-06        0.523      13
   7.0        8.0      2.35415e-04      1.28313e-06        0.545      13
   8.0        9.0      1.93254e-04      1.30997e-06        0.678      13
   9.0       10.0      1.61938e-04      9.23344e-07        0.570      13
  10.0       12.0      1.25623e-04      7.11107e-07        0.566      13
  12.0       14.0      9.26038e-05      6.88737e-07        0.744      13
  14.0       16.0      7.03346e-05      7.75238e-07        1.102      13
