#
#  CIJET_MassBin-4200-8000_cteq66_11000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      8.31025e-04      7.33013e-07        0.088      40
   2.0        3.0      4.43709e-04      3.62409e-07        0.082      43
   3.0        4.0      2.84009e-04      3.50383e-07        0.123      43
   4.0        5.0      2.00050e-04      2.07020e-07        0.103       8
   5.0        6.0      1.49158e-04      2.35327e-07        0.158      12
   6.0        7.0      1.16246e-04      2.29548e-07        0.197      13
   7.0        8.0      9.33185e-05      1.53777e-07        0.165      13
   8.0        9.0      7.65677e-05      1.64122e-07        0.214      13
   9.0       10.0      6.40300e-05      2.20083e-07        0.344      12
  10.0       12.0      5.06154e-05      1.21423e-07        0.240      13
  12.0       14.0      3.80708e-05      1.06651e-07        0.280      13
  14.0       16.0      2.96150e-05      1.29695e-07        0.438      13
