#
#  CIJET_MassBin-4200-8000_CT10nlo_13000_AA+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.13342e-04      2.59079e-07        0.229      40
   2.0        3.0      5.40440e-05      1.98040e-07        0.366      43
   3.0        4.0      2.99291e-05      1.81079e-07        0.605      43
   4.0        5.0      1.81150e-05      9.08688e-08        0.502       8
   5.0        6.0      1.15325e-05      1.72370e-07        1.495      12
   6.0        7.0      7.76685e-06      1.25337e-07        1.614      13
   7.0        8.0      5.35015e-06      7.33472e-08        1.371      13
   8.0        9.0      3.83508e-06      1.06787e-07        2.784      13
   9.0       10.0      2.80950e-06      2.03592e-07        7.247      12
  10.0       12.0      1.91696e-06      7.50632e-08        3.916      13
  12.0       14.0      1.29865e-06      6.85919e-08        5.282      13
  14.0       16.0      1.01392e-06      7.37659e-08        7.275      13
