#
#  CIJET_MassBin-3000-3600_cteq66_12000_VV+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  12000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.66594e-04      4.35392e-06        1.188      16
   2.0        3.0      7.02953e-05      4.45785e-06        6.342      36
   3.0        4.0     -5.09535e-05      4.72291e-06        9.269      43
   4.0        5.0     -1.02441e-04      3.89745e-06        3.805      12
   5.0        6.0     -1.21954e-04      3.23384e-06        2.652      13
   6.0        7.0     -1.26531e-04      3.60448e-06        2.849      13
   7.0        8.0     -1.22554e-04      3.53379e-06        2.883      13
   8.0        9.0     -1.18238e-04      3.57177e-06        3.021      13
   9.0       10.0     -1.12600e-04      2.85803e-06        2.538      13
  10.0       12.0     -9.87115e-05      1.94659e-06        1.972      13
  12.0       14.0     -8.34385e-05      2.11277e-06        2.532      13
  14.0       16.0     -7.10154e-05      2.54962e-06        3.590      13
