#
#  CIJET_MassBin-3600-4200_CT10nlo_15000_V-A-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.46952e-04      1.17642e-07        0.080      40
   2.0        3.0      8.58795e-05      1.52721e-07        0.178      43
   3.0        4.0      5.89493e-05      1.50086e-07        0.255      43
   4.0        5.0      4.35025e-05      1.43914e-07        0.331      12
   5.0        6.0      3.36542e-05      1.37408e-07        0.408      12
   6.0        7.0      2.68677e-05      1.29689e-07        0.483      13
   7.0        8.0      2.20408e-05      1.00288e-07        0.455      13
   8.0        9.0      1.84923e-05      1.18684e-07        0.642      13
   9.0       10.0      1.57500e-05      1.21587e-07        0.772      13
  10.0       12.0      1.28415e-05      6.64073e-08        0.517      13
  12.0       14.0      9.93077e-06      9.33150e-08        0.940      13
  14.0       16.0      8.06115e-06      7.76250e-08        0.963      13
