#
#  cidijet_DijetChi_CILHC_2012_Lambda-11000._MassBin-4200.-8000._Order-1_xmu-1._0061.dat
#
#  Lambda=11000 GeV   cteq66   NLO
#  mass=[ 4200.00, 8000.00 ] GeV
#   chid  chiu  xsec(pb)    error(pb)
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.63200e-04      8.15100e-07        0.224       1
   2.0        3.0      1.90400e-04      6.25000e-07        0.328       1
   3.0        4.0      1.20500e-04      5.01400e-07        0.416       1
   4.0        5.0      8.42800e-05      4.21100e-07        0.500       1
   5.0        6.0      6.29700e-05      3.73100e-07        0.593       1
   6.0        7.0      4.90900e-05      3.38100e-07        0.689       1
   7.0        8.0      3.96100e-05      3.16500e-07        0.799       1
   8.0        9.0      3.27300e-05      3.00600e-07        0.918       1
   9.0       10.0      2.74400e-05      2.82800e-07        1.031       1
  10.0       12.0      2.19950e-05      1.91700e-07        0.872       1
  12.0       14.0      1.68550e-05      1.78650e-07        1.060       1
  14.0       16.0      1.32700e-05      1.69700e-07        1.279       1
