#
#  CIJET_MassBin-3600-4200_CT10nlo_7000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.18690e-03      1.06309e-05        0.116      40
   2.0        3.0      4.73414e-03      7.57371e-06        0.160      43
   3.0        4.0      2.90402e-03      7.24236e-06        0.249      43
   4.0        5.0      1.95917e-03      2.65718e-06        0.136      12
   5.0        6.0      1.40900e-03      3.10425e-06        0.220      12
   6.0        7.0      1.05715e-03      3.05085e-06        0.289      13
   7.0        8.0      8.22238e-04      2.96719e-06        0.361      13
   8.0        9.0      6.56969e-04      2.32034e-06        0.353      13
   9.0       10.0      5.37169e-04      2.80754e-06        0.523      13
  10.0       12.0      4.12223e-04      2.35899e-06        0.572      13
  12.0       14.0      3.02758e-04      2.25443e-06        0.745      13
  14.0       16.0      2.31896e-04      1.43679e-06        0.620      13
