#
#  CIJET_MassBin-3000-3600_CT10nlo_11000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.16687e-02      8.85061e-06        0.076      16
   2.0        3.0      6.26503e-03      7.02846e-06        0.112      36
   3.0        4.0      4.03500e-03      5.61036e-06        0.139      43
   4.0        5.0      2.85717e-03      4.80215e-06        0.168      12
   5.0        6.0      2.14285e-03      3.07804e-06        0.144      13
   6.0        7.0      1.67462e-03      5.75237e-06        0.344      13
   7.0        8.0      1.34708e-03      4.82116e-06        0.358      13
   8.0        9.0      1.11008e-03      4.49929e-06        0.405      13
   9.0       10.0      9.34215e-04      3.25675e-06        0.349      13
  10.0       12.0      7.36731e-04      2.49679e-06        0.339      13
  12.0       14.0      5.56231e-04      2.31495e-06        0.416      13
  14.0       16.0      4.34446e-04      2.74897e-06        0.633      13
