#
#  CIJET_MassBin-3000-3600_CT10nlo_9000_V-A+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.69488e-03      2.62996e-06        0.071      16
   2.0        3.0      2.16881e-03      2.47062e-06        0.114      36
   3.0        4.0      1.48828e-03      2.48160e-06        0.167      43
   4.0        5.0      1.09225e-03      1.95982e-06        0.179      12
   5.0        6.0      8.37554e-04      1.56877e-06        0.187      13
   6.0        7.0      6.64477e-04      1.49619e-06        0.225      13
   7.0        8.0      5.39954e-04      2.43571e-06        0.451      13
   8.0        9.0      4.47415e-04      2.73552e-06        0.611      13
   9.0       10.0      3.77954e-04      1.87688e-06        0.497      13
  10.0       12.0      3.00746e-04      1.16556e-06        0.388      13
  12.0       14.0      2.29585e-04      9.31706e-07        0.406      13
  14.0       16.0      1.81127e-04      2.30368e-06        1.272      13
