#
#  CIJET_MassBin-3600-4200_CT10nlo_20000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  20000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.00770e-04      3.53154e-07        0.071      40
   2.0        3.0      2.70467e-04      3.76526e-07        0.139      43
   3.0        4.0      1.75086e-04      3.69415e-07        0.211      43
   4.0        5.0      1.24417e-04      2.03753e-07        0.164      12
   5.0        6.0      9.35142e-05      1.52343e-07        0.163      12
   6.0        7.0      7.31800e-05      2.24944e-07        0.307      13
   7.0        8.0      5.88869e-05      2.88397e-07        0.490      13
   8.0        9.0      4.82815e-05      2.32839e-07        0.482      13
   9.0       10.0      4.02723e-05      3.52329e-07        0.875      13
  10.0       12.0      3.15988e-05      1.60288e-07        0.507      13
  12.0       14.0      2.32804e-05      1.21560e-07        0.522      13
  14.0       16.0      1.78015e-05      1.45422e-07        0.817      13
