#
#  CIJET_MassBin-3000-3600_cteq6ll_13000_AA-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.02594e-02      2.50000e-06        0.024      16
   2.0        3.0      5.78447e-03      1.76451e-06        0.031      36
   3.0        4.0      3.95763e-03      1.66223e-06        0.042      43
   4.0        5.0      2.98233e-03      7.78499e-07        0.026      12
   5.0        6.0      2.38115e-03      5.54700e-07        0.023      13
   6.0        7.0      1.97777e-03      1.30089e-06        0.066      13
   7.0        8.0      1.69008e-03      1.38212e-06        0.082      13
   8.0        9.0      1.47515e-03      8.00641e-07        0.054      13
   9.0       10.0      1.30908e-03      8.62316e-07        0.066      13
  10.0       12.0      1.12319e-03      6.62648e-07        0.059      13
  12.0       14.0      9.42885e-04      4.16025e-07        0.044      13
  14.0       16.0      8.13808e-04      7.22797e-07        0.089      13
