#
#  CIJET_MassBin-3000-3600_cteq6ll_9000_VV+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.07300e-02      3.65148e-06        0.034      16
   2.0        3.0      4.73767e-03      3.86929e-06        0.082      36
   3.0        4.0      2.27074e-03      3.59294e-06        0.158      43
   4.0        5.0      1.05200e-03      1.41421e-06        0.134      12
   5.0        6.0      3.79492e-04      1.52122e-06        0.401      13
   6.0        7.0     -1.71485e-05      3.12508e-06       18.224      13
   7.0        8.0     -2.61846e-04      1.61380e-06        0.616      13
   8.0        9.0     -4.19538e-04      1.86303e-06        0.444      13
   9.0       10.0     -5.20662e-04      1.72363e-06        0.331      13
  10.0       12.0     -6.07577e-04      1.48389e-06        0.244      13
  12.0       14.0     -6.63654e-04      1.19695e-06        0.180      13
  14.0       16.0     -6.80885e-04      1.50214e-06        0.221      13
