#
#  CIJET_MassBin-3600-4200_CT10nlo_6000_LL-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.07582e-02      9.84170e-06        0.091      40
   2.0        3.0      5.52114e-03      6.08504e-06        0.110      43
   3.0        4.0      3.40433e-03      6.43547e-06        0.189      43
   4.0        5.0      2.32608e-03      1.88092e-06        0.081      12
   5.0        6.0      1.69833e-03      2.90245e-06        0.171      12
   6.0        7.0      1.29785e-03      2.60916e-06        0.201      13
   7.0        8.0      1.02685e-03      2.51151e-06        0.245      13
   8.0        9.0      8.32869e-04      1.94738e-06        0.234      13
   9.0       10.0      6.89623e-04      2.57558e-06        0.373      13
  10.0       12.0      5.39077e-04      1.48389e-06        0.275      13
  12.0       14.0      3.99765e-04      1.36434e-06        0.341      13
  14.0       16.0      3.10327e-04      7.92837e-07        0.255      13
