#
#  CIJET_MassBin-3000-3600_cteq6ll_10000_LL+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.11781e-03      1.27639e-06        0.114      16
   2.0        3.0      1.65950e-04      1.27111e-06        0.766      36
   3.0        4.0     -2.13753e-04      1.17541e-06        0.550      43
   4.0        5.0     -3.74967e-04      4.43813e-07        0.118      12
   5.0        6.0     -4.45131e-04      5.48307e-07        0.123      13
   6.0        7.0     -4.72954e-04      1.13182e-06        0.239      13
   7.0        8.0     -4.79792e-04      6.75107e-07        0.141      13
   8.0        9.0     -4.76723e-04      5.94634e-07        0.125      13
   9.0       10.0     -4.67546e-04      7.18349e-07        0.154      13
  10.0       12.0     -4.49188e-04      5.84221e-07        0.130      13
  12.0       14.0     -4.22458e-04      4.67639e-07        0.111      13
  14.0       16.0     -3.96362e-04      5.77406e-07        0.146      13
