#
#  CIJET_MassBin-3600-4200_cteq66_15000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.15940e-03      7.77900e-07        0.067      40
   2.0        3.0      6.24421e-04      7.46598e-07        0.120      43
   3.0        4.0      4.03212e-04      7.53471e-07        0.187      43
   4.0        5.0      2.86017e-04      3.04014e-07        0.106      12
   5.0        6.0      2.14950e-04      2.96954e-07        0.138      12
   6.0        7.0      1.68277e-04      4.14636e-07        0.246      13
   7.0        8.0      1.35615e-04      5.47488e-07        0.404      13
   8.0        9.0      1.11523e-04      4.22599e-07        0.379      13
   9.0       10.0      9.33838e-05      6.33621e-07        0.679      13
  10.0       12.0      7.38000e-05      2.90832e-07        0.394      13
  12.0       14.0      5.51115e-05      2.05298e-07        0.373      13
  14.0       16.0      4.27954e-05      2.54243e-07        0.594      13
