#
#  CIJET_MassBin-3000-3600_cteq66_16000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  16000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.73981e-03      2.53558e-06        0.068      16
   2.0        3.0      2.01872e-03      2.60342e-06        0.129      36
   3.0        4.0      1.30716e-03      2.33942e-06        0.179      43
   4.0        5.0      9.29608e-04      2.09000e-06        0.225      12
   5.0        6.0      6.99092e-04      1.42505e-06        0.204      13
   6.0        7.0      5.47131e-04      2.47938e-06        0.453      13
   7.0        8.0      4.39785e-04      2.09159e-06        0.476      13
   8.0        9.0      3.62223e-04      2.03804e-06        0.563      13
   9.0       10.0      3.04523e-04      1.47995e-06        0.486      13
  10.0       12.0      2.38350e-04      1.11299e-06        0.467      13
  12.0       14.0      1.78019e-04      1.05248e-06        0.591      13
  14.0       16.0      1.37265e-04      1.23750e-06        0.902      13
