#
#  CIJET_MassBin-3600-4200_CT10nlo_17000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  17000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      8.19057e-04      5.30548e-07        0.065      40
   2.0        3.0      4.41860e-04      5.70772e-07        0.129      43
   3.0        4.0      2.86170e-04      5.65490e-07        0.198      43
   4.0        5.0      2.03783e-04      1.89896e-07        0.093      12
   5.0        6.0      1.53758e-04      2.15146e-07        0.140      12
   6.0        7.0      1.20831e-04      3.25025e-07        0.269      13
   7.0        8.0      9.77700e-05      4.07267e-07        0.417      13
   8.0        9.0      8.07585e-05      2.50295e-07        0.310      13
   9.0       10.0      6.78385e-05      4.22923e-07        0.623      13
  10.0       12.0      5.39962e-05      2.47876e-07        0.459      13
  12.0       14.0      4.04958e-05      2.60079e-07        0.642      13
  14.0       16.0      3.17396e-05      1.60889e-07        0.507      13
