#
#  CIJET_MassBin-3600-4200_cteq6ll_12000_LL-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  12000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.53850e-03      5.54700e-07        0.036      40
   2.0        3.0      8.51835e-04      2.77646e-07        0.033      43
   3.0        4.0      5.73977e-04      2.38884e-07        0.042      43
   4.0        5.0      4.27675e-04      8.66025e-08        0.020      12
   5.0        6.0      3.38917e-04      1.33712e-07        0.039      12
   6.0        7.0      2.79908e-04      1.18754e-07        0.042      13
   7.0        8.0      2.38231e-04      1.10940e-07        0.047      13
   8.0        9.0      2.07185e-04      2.11527e-07        0.102      13
   9.0       10.0      1.83431e-04      1.37747e-07        0.075      13
  10.0       12.0      1.56969e-04      7.78312e-08        0.050      13
  12.0       14.0      1.31442e-04      7.86505e-08        0.060      13
  14.0       16.0      1.13315e-04      7.46788e-08        0.066      13
