#
#  CIJET_MassBin-3600-4200_cteq66_11000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.90395e-04      3.23403e-07        0.066      40
   2.0        3.0      2.85628e-04      4.21068e-07        0.147      43
   3.0        4.0      1.94807e-04      3.92426e-07        0.201      43
   4.0        5.0      1.42583e-04      3.27062e-07        0.229      12
   5.0        6.0      1.09267e-04      3.14305e-07        0.288      12
   6.0        7.0      8.64085e-05      2.51490e-07        0.291      13
   7.0        8.0      7.01954e-05      2.12117e-07        0.302      13
   8.0        9.0      5.82385e-05      2.24828e-07        0.386      13
   9.0       10.0      4.91046e-05      2.38104e-07        0.485      13
  10.0       12.0      3.93369e-05      1.41959e-07        0.361      13
  12.0       14.0      2.98585e-05      1.83216e-07        0.614      13
  14.0       16.0      2.36550e-05      1.48759e-07        0.629      13
