#
#  cidijet_DijetChi_CILHC_2012_Lambda-9000._MassBin-4200.-8000._Order-1_xmu-1._0059.dat
#
#  Lambda= 9000 GeV   cteq66   NLO
#  mass=[ 4200.00, 8000.00 ] GeV
#   chid  chiu  xsec(pb)    error(pb)
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.16000e-04      1.64300e-06        0.229       1
   2.0        3.0      3.71800e-04      1.25700e-06        0.338       1
   3.0        4.0      2.32900e-04      9.67700e-07        0.416       1
   4.0        5.0      1.61500e-04      8.15600e-07        0.505       1
   5.0        6.0      1.19700e-04      7.01400e-07        0.586       1
   6.0        7.0      9.28100e-05      6.25600e-07        0.674       1
   7.0        8.0      7.44900e-05      5.73600e-07        0.770       1
   8.0        9.0      6.12300e-05      5.42200e-07        0.886       1
   9.0       10.0      5.11500e-05      5.12600e-07        1.002       1
  10.0       12.0      4.08250e-05      3.39150e-07        0.831       1
  12.0       14.0      3.08050e-05      3.14600e-07        1.021       1
  14.0       16.0      2.42300e-05      2.92500e-07        1.207       1
