#
#  CIJET_MassBin-3600-4200_cteq66_7000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.89605e-03      1.99936e-06        0.069      40
   2.0        3.0      1.69209e-03      2.20188e-06        0.130      43
   3.0        4.0      1.15498e-03      2.00581e-06        0.174      43
   4.0        5.0      8.44600e-04      1.45415e-06        0.172      12
   5.0        6.0      6.46050e-04      1.39317e-06        0.216      12
   6.0        7.0      5.09715e-04      8.48377e-07        0.166      13
   7.0        8.0      4.12923e-04      9.16655e-07        0.222      13
   8.0        9.0      3.41238e-04      7.69782e-07        0.226      13
   9.0       10.0      2.86854e-04      7.85934e-07        0.274      13
  10.0       12.0      2.28131e-04      5.40655e-07        0.237      13
  12.0       14.0      1.72208e-04      5.74400e-07        0.334      13
  14.0       16.0      1.34996e-04      4.61186e-07        0.342      13
