#
#  CIJET_MassBin-3000-3600_CT10nlo_18000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  18000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.68125e-03      2.51661e-06        0.094      16
   2.0        3.0      1.44811e-03      2.01108e-06        0.139      36
   3.0        4.0      9.38091e-04      1.83340e-06        0.195      43
   4.0        5.0      6.67192e-04      1.61327e-06        0.242      12
   5.0        6.0      5.01477e-04      1.13369e-06        0.226      13
   6.0        7.0      3.92177e-04      1.93096e-06        0.492      13
   7.0        8.0      3.14746e-04      1.59667e-06        0.507      13
   8.0        9.0      2.58831e-04      1.61678e-06        0.625      13
   9.0       10.0      2.17262e-04      1.13471e-06        0.522      13
  10.0       12.0      1.69288e-04      8.77533e-07        0.518      13
  12.0       14.0      1.25608e-04      8.50207e-07        0.677      13
  14.0       16.0      9.61269e-05      9.60385e-07        0.999      13
